SiteCode,CommodityName,ContainedMetal,Longitude,Latitude
S0019026,Phosphorus,0.21,119.6754,-23.36536
S0019026,Alumina,4.351,119.6754,-23.36536
S0019026,Iron,145.644,119.6754,-23.36536
S0019026,Loss on ignition,3.893,119.6754,-23.36536
S0019026,Phosphorus,137.4,119.6754,-23.36536
S0019026,Silica,10992.0,119.6754,-23.36536
S0019026,Loss on ignition,30.88,119.6754,-23.36536
S0019026,Phosphorus,868.5,119.6754,-23.36536
S0019026,Silica,51145.0,119.6754,-23.36536
S0019026,Alumina,22.195,119.6754,-23.36536
S0019026,Iron,597.335,119.6754,-23.36536
S0019026,Iron,218.16,119.6754,-23.36536
S0019026,Loss on ignition,14.04,119.6754,-23.36536
S0019026,Phosphorus,324.0,119.6754,-23.36536
S0019026,Silica,21240.0,119.6754,-23.36536
S0019026,Alumina,10.08,119.6754,-23.36536
S0019026,Phosphorus,107.4,119.6754,-23.36536
S0019026,Silica,10919.0,119.6754,-23.36536
S0019026,Alumina,3.58,119.6754,-23.36536
S0019026,Iron,112.233,119.6754,-23.36536
S0019026,Loss on ignition,2.864,119.6754,-23.36536
S0019026,Alumina,11.08,119.6754,-23.36536
S0019026,Iron,349.02,119.6754,-23.36536
S0019026,Loss on ignition,12.742,119.6754,-23.36536
S0019026,Silica,27146.0,119.6754,-23.36536
S0019026,Phosphorus,443.2,119.6754,-23.36536
S0019026,Silica,4131.0,119.6754,-23.36536
S0019026,Phosphorus,107.1,119.6754,-23.36536
S0019026,Alumina,2.754,119.6754,-23.36536
S0019026,Iron,94.401,119.6754,-23.36536
S0019026,Loss on ignition,9.945,119.6754,-23.36536
S0019026,Phosphorus,49.8,119.6754,-23.36536
S0019026,Iron,49.8,119.6754,-23.36536
S0019026,Loss on ignition,5.146,119.6754,-23.36536
S0019026,Silica,3984.0,119.6754,-23.36536
S0019026,Alumina,1.992,119.6754,-23.36536
S0019026,Silica,28140.0,119.6754,-23.36536
S0019026,Phosphorus,469.0,119.6754,-23.36536
S0019026,Alumina,17.42,119.6754,-23.36536
S0019026,Iron,397.31,119.6754,-23.36536
S0019026,Loss on ignition,48.91,119.6754,-23.36536
S0019026,Iron,32.396,119.6754,-23.36536
S0019026,Loss on ignition,3.276,119.6754,-23.36536
S0019026,Silica,1248.0,119.6754,-23.36536
S0019026,Alumina,0.832,119.6754,-23.36536
S0019026,Phosphorus,36.4,119.6754,-23.36536
S0019026,Phosphorus,7.0,119.6754,-23.36536
S0019026,Loss on ignition,0.84,119.6754,-23.36536
S0019026,Silica,476.0,119.6754,-23.36536
S0019026,Alumina,0.252,119.6754,-23.36536
S0019026,Iron,8.652,119.6754,-23.36536
S0019026,Alumina,8.06,119.6754,-23.36536
S0019026,Iron,256.308,119.6754,-23.36536
S0019026,Loss on ignition,8.463,119.6754,-23.36536
S0019026,Phosphorus,282.1,119.6754,-23.36536
S0019026,Silica,17732.0,119.6754,-23.36536
S0019026,Phosphorus,106.4,119.6754,-23.36536
S0019026,Alumina,2.736,119.6754,-23.36536
S0019026,Iron,93.784,119.6754,-23.36536
S0019026,Loss on ignition,9.88,119.6754,-23.36536
S0019026,Silica,4104.0,119.6754,-23.36536
S0019026,Phosphorus,727.2,119.6754,-23.36536
S0019026,Silica,48480.0,119.6754,-23.36536
S0019026,Alumina,19.392,119.6754,-23.36536
S0019026,Iron,495.304,119.6754,-23.36536
S0019026,Loss on ignition,26.664,119.6754,-23.36536
S0019026,Iron,49.8,119.6754,-23.36536
S0019026,Loss on ignition,5.146,119.6754,-23.36536
S0019026,Phosphorus,49.8,119.6754,-23.36536
S0019026,Silica,3984.0,119.6754,-23.36536
S0019026,Alumina,1.992,119.6754,-23.36536
S0019026,Alumina,10.53,119.6754,-23.36536
S0019026,Iron,237.12,119.6754,-23.36536
S0019026,Loss on ignition,15.99,119.6754,-23.36536
S0019026,Phosphorus,390.0,119.6754,-23.36536
S0019026,Silica,21450.0,119.6754,-23.36536
S0019026,Iron,397.31,119.6754,-23.36536
S0019026,Loss on ignition,48.91,119.6754,-23.36536
S0019026,Phosphorus,469.0,119.6754,-23.36536
S0019026,Silica,36850.0,119.6754,-23.36536
S0019026,Alumina,18.09,119.6754,-23.36536
S0019026,Loss on ignition,3.276,119.6754,-23.36536
S0019026,Silica,1248.0,119.6754,-23.36536
S0019026,Phosphorus,36.4,119.6754,-23.36536
S0019026,Alumina,0.832,119.6754,-23.36536
S0019026,Iron,32.396,119.6754,-23.36536
S0019026,Phosphorus,235.2,119.6754,-23.36536
S0019026,Alumina,6.72,119.6754,-23.36536
S0019026,Iron,212.016,119.6754,-23.36536
S0019026,Loss on ignition,7.056,119.6754,-23.36536
S0019026,Silica,16464.0,119.6754,-23.36536
S0019026,Alumina,0.27,119.6754,-23.36536
S0019026,Iron,9.27,119.6754,-23.36536
S0019026,Loss on ignition,0.9,119.6754,-23.36536
S0019026,Phosphorus,7.5,119.6754,-23.36536
S0019026,Silica,510.0,119.6754,-23.36536
S0019026,Alumina,9.324,119.6754,-23.36536
S0019026,Iron,276.168,119.6754,-23.36536
S0019026,Loss on ignition,10.212,119.6754,-23.36536
S0019026,Phosphorus,355.2,119.6754,-23.36536
S0019026,Silica,25752.0,119.6754,-23.36536
S0019026,Silica,18304.0,119.6754,-23.36536
S0019026,Phosphorus,332.8,119.6754,-23.36536
S0019026,Iron,263.328,119.6754,-23.36536
S0019026,Alumina,8.32,119.6754,-23.36536
S0019026,Loss on ignition,9.568,119.6754,-23.36536
S0019026,Alumina,20.208,119.6754,-23.36536
S0019026,Silica,50520.0,119.6754,-23.36536
S0019026,Phosphorus,757.8,119.6754,-23.36536
S0019026,Iron,515.304,119.6754,-23.36536
S0019026,Loss on ignition,27.786,119.6754,-23.36536
S0019026,Alumina,48.06,119.6754,-23.36536
S0019026,Phosphorus,2314.0,119.6754,-23.36536
S0019026,Iron,1073.34,119.6754,-23.36536
S0019026,Loss on ignition,103.24,119.6754,-23.36536
S0019026,Silica,81880.0,119.6754,-23.36536
S0019026,Silica,34400.0,119.6754,-23.36536
S0019026,Iron,511.7,119.6754,-23.36536
S0019026,Alumina,21.5,119.6754,-23.36536
S0019026,Loss on ignition,61.92,119.6754,-23.36536
S0019026,Phosphorus,602.0,119.6754,-23.36536
S0019026,Silica,930.0,119.6754,-23.36536
S0019026,Phosphorus,18.0,119.6754,-23.36536
S0019026,Iron,18.42,119.6754,-23.36536
S0019026,Alumina,0.48,119.6754,-23.36536
S0019026,Loss on ignition,2.07,119.6754,-23.36536
S0019026,Iron,94.923,119.6754,-23.36536
S0019026,Alumina,4.134,119.6754,-23.36536
S0019026,Loss on ignition,11.289,119.6754,-23.36536
S0019026,Silica,6519.0,119.6754,-23.36536
S0019026,Phosphorus,95.4,119.6754,-23.36536
S0019026,Iron,216.144,119.6754,-23.36536
S0019026,Alumina,6.84,119.6754,-23.36536
S0019026,Loss on ignition,7.524,119.6754,-23.36536
S0019026,Phosphorus,239.4,119.6754,-23.36536
S0019026,Silica,16074.0,119.6754,-23.36536
S0019026,Loss on ignition,11.544,119.6754,-23.36536
S0019026,Silica,27898.0,119.6754,-23.36536
S0019026,Phosphorus,384.8,119.6754,-23.36536
S0019026,Iron,299.182,119.6754,-23.36536
S0019026,Alumina,10.101,119.6754,-23.36536
S0019026,Phosphorus,13.8,119.6754,-23.36536
S0019026,Iron,14.168,119.6754,-23.36536
S0019026,Loss on ignition,1.564,119.6754,-23.36536
S0019026,Silica,690.0,119.6754,-23.36536
S0019026,Alumina,0.368,119.6754,-23.36536
S0019026,Silica,1176.0,119.6754,-23.36536
S0019026,Phosphorus,29.4,119.6754,-23.36536
S0019026,Iron,26.04,119.6754,-23.36536
S0019026,Alumina,0.756,119.6754,-23.36536
S0019026,Loss on ignition,2.604,119.6754,-23.36536
S0019026,Silica,14620.0,119.6754,-23.36536
S0019026,Loss on ignition,6.8,119.6754,-23.36536
S0019026,Phosphorus,272.0,119.6754,-23.36536
S0019026,Iron,216.24,119.6754,-23.36536
S0019026,Alumina,6.8,119.6754,-23.36536
S0019026,Iron,208.936,119.6754,-23.36536
S0019026,Alumina,6.56,119.6754,-23.36536
S0019026,Loss on ignition,6.56,119.6754,-23.36536
S0019026,Silica,14104.0,119.6754,-23.36536
S0019026,Phosphorus,229.6,119.6754,-23.36536
S0019026,Phosphorus,5.67,119.6754,-23.36536
S0019026,Silica,210.6,119.6754,-23.36536
S0019026,Iron,4.9491,119.6754,-23.36536
S0019026,Alumina,0.1296,119.6754,-23.36536
S0019026,Loss on ignition,0.6317999999999999,119.6754,-23.36536
S0019026,Phosphorus,4.27,119.6754,-23.36536
S0019026,Iron,3.7271,119.6754,-23.36536
S0019026,Alumina,0.0915,119.6754,-23.36536
S0019026,Loss on ignition,0.4758,119.6754,-23.36536
S0019026,Silica,158.6,119.6754,-23.36536
S0019026,Phosphorus,475.19999999999993,119.6754,-23.36536
S0019026,Silica,27984.0,119.6754,-23.36536
S0019026,Iron,330.528,119.6754,-23.36536
S0019026,Alumina,11.088,119.6754,-23.36536
S0019026,Loss on ignition,11.088,119.6754,-23.36536
S0019026,Loss on ignition,25.608,119.6754,-23.36536
S0019026,Phosphorus,776.0,119.6754,-23.36536
S0019026,Silica,33368.0,119.6754,-23.36536
S0019026,Iron,486.552,119.6754,-23.36536
S0019026,Alumina,15.52,119.6754,-23.36536
S0019026,Loss on ignition,3.3,119.6754,-23.36536
S0019026,Iron,34.155,119.6754,-23.36536
S0019026,Alumina,0.99,119.6754,-23.36536
S0019026,Phosphorus,38.5,119.6754,-23.36536
S0019026,Silica,1595.0,119.6754,-23.36536
S0019026,Silica,1800.0,119.6754,-23.36536
S0019026,Phosphorus,42.0,119.6754,-23.36536
S0019026,Iron,37.14,119.6754,-23.36536
S0019026,Alumina,1.08,119.6754,-23.36536
S0019026,Loss on ignition,3.6,119.6754,-23.36536
S0019026,Alumina,7.98,119.6754,-23.36536
S0019026,Loss on ignition,8.379000000000001,119.6754,-23.36536
S0019026,Silica,16358.999999999998,119.6754,-23.36536
S0019026,Phosphorus,319.2,119.6754,-23.36536
S0019026,Iron,254.562,119.6754,-23.36536
S0019026,Phosphorus,305.6,119.6754,-23.36536
S0019026,Iron,243.716,119.6754,-23.36536
S0019026,Alumina,7.64,119.6754,-23.36536
S0019026,Loss on ignition,8.022,119.6754,-23.36536
S0019026,Silica,15280.0,119.6754,-23.36536
S0019026,Phosphorus,12.6,119.6754,-23.36536
S0019026,Silica,504.0,119.6754,-23.36536
S0019026,Iron,11.016,119.6754,-23.36536
S0019026,Alumina,0.288,119.6754,-23.36536
S0019026,Loss on ignition,1.368,119.6754,-23.36536
S0019026,Alumina,0.24,119.6754,-23.36536
S0019026,Loss on ignition,1.216,119.6754,-23.36536
S0019026,Silica,448.0,119.6754,-23.36536
S0019026,Phosphorus,11.2,119.6754,-23.36536
S0019026,Iron,9.792,119.6754,-23.36536
S0019026,Iron,534.072,119.6754,-23.36536
S0019026,Alumina,20.808,119.6754,-23.36536
S0019026,Loss on ignition,27.744,119.6754,-23.36536
S0019026,Silica,48551.99999999999,119.6754,-23.36536
S0019026,Phosphorus,867.0,119.6754,-23.36536
S0019026,Loss on ignition,45.942,119.6754,-23.36536
S0019026,Silica,59241.0,119.6754,-23.36536
S0019026,Phosphorus,1329.9,119.6754,-23.36536
S0019026,Iron,744.744,119.6754,-23.36536
S0019026,Alumina,29.016,119.6754,-23.36536
S0019026,Phosphorus,101.39999999999998,119.6754,-23.36536
S0019026,Alumina,4.225,119.6754,-23.36536
S0019026,Loss on ignition,11.83,119.6754,-23.36536
S0019026,Silica,6928.999999999999,119.6754,-23.36536
S0019026,Iron,101.062,119.6754,-23.36536
S0019026,Iron,100.632,119.6754,-23.36536
S0019026,Alumina,4.2,119.6754,-23.36536
S0019026,Loss on ignition,11.76,119.6754,-23.36536
S0019026,Silica,6888.0,119.6754,-23.36536
S0019026,Phosphorus,100.8,119.6754,-23.36536
S0019026,Iron,1057.76,119.6754,-23.36536
S0019026,Phosphorus,2288.0,119.6754,-23.36536
S0019026,Silica,82720.0,119.6754,-23.36536
S0019026,Alumina,47.52,119.6754,-23.36536
S0019026,Loss on ignition,103.84,119.6754,-23.36536
S0019026,Phosphorus,2158.0,119.6754,-23.36536
S0019026,Iron,981.06,119.6754,-23.36536
S0019026,Alumina,48.14,119.6754,-23.36536
S0019026,Loss on ignition,99.6,119.6754,-23.36536
S0019026,Silica,92960.0,119.6754,-23.36536
S0019026,Phosphorus,749.0,119.6754,-23.36536
S0019026,Silica,43870.0,119.6754,-23.36536
S0019026,Iron,637.72,119.6754,-23.36536
S0019026,Alumina,26.75,119.6754,-23.36536
S0019026,Loss on ignition,77.04,119.6754,-23.36536
S0019026,Phosphorus,749.0,119.6754,-23.36536
S0019026,Iron,637.72,119.6754,-23.36536
S0019026,Alumina,26.75,119.6754,-23.36536
S0019026,Loss on ignition,77.04,119.6754,-23.36536
S0019026,Silica,43870.0,119.6754,-23.36536
S0019026,Alumina,11.02,119.6754,-23.36536
S0019026,Loss on ignition,19.14,119.6754,-23.36536
S0019026,Silica,17400.0,119.6754,-23.36536
S0019026,Phosphorus,580.0,119.6754,-23.36536
S0019026,Iron,370.04,119.6754,-23.36536
S0019026,Alumina,30.8,119.6754,-23.36536
S0019026,Loss on ignition,67.2,119.6754,-23.36536
S0019026,Silica,51800.0,119.6754,-23.36536
S0019026,Phosphorus,1680.0,119.6754,-23.36536
S0019026,Iron,869.4,119.6754,-23.36536
S0019026,Phosphorus,1210.0,119.6754,-23.36536
S0019026,Loss on ignition,41.8,119.6754,-23.36536
S0019026,Silica,41800.0,119.6754,-23.36536
S0019026,Iron,688.6,119.6754,-23.36536
S0019026,Alumina,25.3,119.6754,-23.36536
S0019026,Loss on ignition,162.4,119.6754,-23.36536
S0019026,Silica,150800.0,119.6754,-23.36536
S0019026,Iron,1740.0,119.6754,-23.36536
S0019026,Phosphorus,3770.0,119.6754,-23.36536
S0019026,Alumina,75.4,119.6754,-23.36536
S0019026,Alumina,263.2,119.6754,-23.36536
S0019026,Iron,5555.4,119.6754,-23.36536
S0019026,Loss on ignition,620.4,119.6754,-23.36536
S0019026,Silica,498200.0,119.6754,-23.36536
S0019026,Phosphorus,13160.0,119.6754,-23.36536
S0019026,Phosphorus,81.0,119.6754,-23.36536
S0019026,Silica,6120.0,119.6754,-23.36536
S0019026,Iron,54.99,119.6754,-23.36536
S0019026,Alumina,2.52,119.6754,-23.36536
S0019026,Loss on ignition,1.53,119.6754,-23.36536
S0019026,Iron,41.93,119.6754,-23.36536
S0019026,Alumina,2.03,119.6754,-23.36536
S0019026,Loss on ignition,1.26,119.6754,-23.36536
S0019026,Phosphorus,63.0,119.6754,-23.36536
S0019026,Silica,5810.0,119.6754,-23.36536
S0019026,Loss on ignition,11.76,119.6754,-23.36536
S0019026,Phosphorus,147.0,119.6754,-23.36536
S0019026,Silica,6300.0,119.6754,-23.36536
S0019026,Iron,130.83,119.6754,-23.36536
S0019026,Alumina,3.57,119.6754,-23.36536
S0019026,Iron,177.48,119.6754,-23.36536
S0019026,Alumina,5.8,119.6754,-23.36536
S0019026,Loss on ignition,17.69,119.6754,-23.36536
S0019026,Silica,10730.0,119.6754,-23.36536
S0019026,Phosphorus,203.0,119.6754,-23.36536
S0019026,Phosphorus,224.0,119.6754,-23.36536
S0019026,Iron,197.76,119.6754,-23.36536
S0019026,Alumina,5.76,119.6754,-23.36536
S0019026,Loss on ignition,19.2,119.6754,-23.36536
S0019026,Silica,10560.0,119.6754,-23.36536
S0019026,Loss on ignition,61.38,119.6754,-23.36536
S0019026,Phosphorus,651.0,119.6754,-23.36536
S0019026,Silica,34410.0,119.6754,-23.36536
S0019026,Iron,566.37,119.6754,-23.36536
S0019026,Alumina,19.53,119.6754,-23.36536
S0019026,Silica,188600.0,119.6754,-23.36536
S0019026,Iron,2443.6,119.6754,-23.36536
S0019026,Alumina,94.3,119.6754,-23.36536
S0019026,Loss on ignition,291.1,119.6754,-23.36536
S0019026,Phosphorus,2870.0,119.6754,-23.36536
S0019026,Phosphorus,1560.0,119.6754,-23.36536
S0019026,Iron,808.6,119.6754,-23.36536
S0019026,Alumina,31.2,119.6754,-23.36536
S0019026,Loss on ignition,53.3,119.6754,-23.36536
S0019026,Silica,50700.0,119.6754,-23.36536
S0019026,Silica,205800.0,119.6754,-23.36536
S0019026,Phosphorus,5880.0,119.6754,-23.36536
S0019026,Iron,2515.8,119.6754,-23.36536
S0019026,Alumina,105.0,119.6754,-23.36536
S0019026,Loss on ignition,260.4,119.6754,-23.36536
S0019026,Phosphorus,12880.0,119.6754,-23.36536
S0019026,Silica,496800.0,119.6754,-23.36536
S0019026,Iron,5428.0,119.6754,-23.36536
S0019026,Alumina,257.6,119.6754,-23.36536
S0019026,Loss on ignition,607.2,119.6754,-23.36536
S0019026,Silica,11520.0,119.6754,-23.36536
S0019026,Phosphorus,252.0,119.6754,-23.36536
S0019026,Iron,222.84,119.6754,-23.36536
S0019026,Alumina,6.48,119.6754,-23.36536
S0019026,Loss on ignition,21.6,119.6754,-23.36536
S0019026,Loss on ignition,58.29,119.6754,-23.36536
S0019026,Phosphorus,609.0,119.6754,-23.36536
S0019026,Silica,33060.0,119.6754,-23.36536
S0019026,Iron,528.09,119.6754,-23.36536
S0019026,Alumina,18.27,119.6754,-23.36536
S0019026,Loss on ignition,367.2,119.6754,-23.36536
S0019026,Silica,229500.0,119.6754,-23.36536
S0019026,Phosphorus,3570.0,119.6754,-23.36536
S0019026,Iron,3039.6,119.6754,-23.36536
S0019026,Alumina,117.3,119.6754,-23.36536
S0019026,Alumina,115.0,119.6754,-23.36536
S0019026,Loss on ignition,280.6,119.6754,-23.36536
S0019026,Phosphorus,6440.0,119.6754,-23.36536
S0019026,Silica,220800.0,119.6754,-23.36536
S0019026,Iron,2760.0,119.6754,-23.36536
S0019026,Iron,7104.0,119.6754,-23.36536
S0019026,Loss on ignition,780.0,119.6754,-23.36536
S0019026,Silica,648000.0,119.6754,-23.36536
S0019026,Phosphorus,16800.0,119.6754,-23.36536
S0019026,Alumina,324.0,119.6754,-23.36536
S0019026,Loss on ignition,25.2,119.6754,-23.36536
S0019026,Silica,13020.0,119.6754,-23.36536
S0019026,Phosphorus,294.0,119.6754,-23.36536
S0019026,Iron,259.98,119.6754,-23.36536
S0019026,Alumina,7.56,119.6754,-23.36536
S0019026,Iron,533.28,119.6754,-23.36536
S0019026,Alumina,18.48,119.6754,-23.36536
S0019026,Loss on ignition,58.96,119.6754,-23.36536
S0019026,Phosphorus,528.0,119.6754,-23.36536
S0019026,Silica,34320.0,119.6754,-23.36536
S0019026,Alumina,131.1,119.6754,-23.36536
S0019026,Loss on ignition,404.7,119.6754,-23.36536
S0019026,Phosphorus,3990.0,119.6754,-23.36536
S0019026,Silica,250800.0,119.6754,-23.36536
S0019026,Iron,3408.6,119.6754,-23.36536
S0019026,Iron,404.3,119.6754,-23.36536
S0019026,Alumina,10.4,119.6754,-23.36536
S0019026,Loss on ignition,39.65,119.6754,-23.36536
S0019026,Silica,18850.0,119.6754,-23.36536
S0019026,Phosphorus,455.00000000000006,119.6754,-23.36536
S0019026,Silica,40700.0,119.6754,-23.36536
S0019026,Iron,669.9,119.6754,-23.36536
S0019026,Alumina,20.9,119.6754,-23.36536
S0019026,Loss on ignition,73.7,119.6754,-23.36536
S0019026,Phosphorus,660.0,119.6754,-23.36536
S0019026,Silica,256500.0,119.6754,-23.36536
S0019026,Phosphorus,3420.0,119.6754,-23.36536
S0019026,Iron,3408.6,119.6754,-23.36536
S0019026,Alumina,131.1,119.6754,-23.36536
S0019026,Loss on ignition,399.0,119.6754,-23.36536
S0019026,Phosphorus,161.0,119.6754,-23.36536
S0019026,Iron,143.29,119.6754,-23.36536
S0019026,Alumina,3.91,119.6754,-23.36536
S0019026,Loss on ignition,13.34,119.6754,-23.36536
S0019026,Silica,6670.0,119.6754,-23.36536
S0019026,Silica,19350.0,119.6754,-23.36536
S0019026,Iron,258.86,119.6754,-23.36536
S0019026,Alumina,9.46,119.6754,-23.36536
S0019026,Loss on ignition,27.52,119.6754,-23.36536
S0019026,Phosphorus,301.0,119.6754,-23.36536
S0019026,Iron,542.66,119.6754,-23.36536
S0019026,Alumina,19.78,119.6754,-23.36536
S0019026,Loss on ignition,36.98,119.6754,-23.36536
S0019026,Phosphorus,946.0,119.6754,-23.36536
S0019026,Silica,29240.0,119.6754,-23.36536
S0019026,Loss on ignition,85.0,119.6754,-23.36536
S0019026,Phosphorus,2210.0,119.6754,-23.36536
S0019026,Silica,71400.0,119.6754,-23.36536
S0019026,Iron,1042.1,119.6754,-23.36536
S0019026,Alumina,40.8,119.6754,-23.36536
S0019026,Iron,11.56,119.6754,-23.36536
S0019026,Alumina,0.64,119.6754,-23.36536
S0019026,Loss on ignition,0.4,119.6754,-23.36536
S0019026,Silica,2060.0,119.6754,-23.36536
S0019026,Phosphorus,22.0,119.6754,-23.36536
S0019026,Phosphorus,30.0,119.6754,-23.36536
S0019026,Iron,17.1,119.6754,-23.36536
S0019026,Alumina,0.9,119.6754,-23.36536
S0019026,Loss on ignition,0.57,119.6754,-23.36536
S0019026,Silica,3600.0,119.6754,-23.36536
S0019026,Alumina,29.899999999999995,119.6754,-23.36536
S0019026,Loss on ignition,55.9,119.6754,-23.36536
S0019026,Phosphorus,1560.0,119.6754,-23.36536
S0019026,Silica,44200.0,119.6754,-23.36536
S0019026,Iron,812.5,119.6754,-23.36536
S0019026,Iron,2760.0,119.6754,-23.36536
S0019026,Alumina,115.0,119.6754,-23.36536
S0019026,Loss on ignition,280.6,119.6754,-23.36536
S0019026,Phosphorus,6440.000000000001,119.6754,-23.36536
S0019026,Silica,220800.0,119.6754,-23.36536
S0019026,Phosphorus,16800.0,119.6754,-23.36536
S0019026,Iron,7116.0,119.6754,-23.36536
S0019026,Alumina,324.00000000000006,119.6754,-23.36536
S0019026,Loss on ignition,780.0,119.6754,-23.36536
S0019026,Silica,636000.0,119.6754,-23.36536
S0019026,Silica,8680.0,119.6754,-23.36536
S0019026,Phosphorus,217.00000000000003,119.6754,-23.36536
S0019026,Iron,193.75,119.6754,-23.36536
S0019026,Alumina,4.96,119.6754,-23.36536
S0019026,Loss on ignition,17.67,119.6754,-23.36536
S0019026,Phosphorus,287.0,119.6754,-23.36536
S0019026,Silica,16809.999999999996,119.6754,-23.36536
S0019026,Iron,247.64,119.6754,-23.36536
S0019026,Alumina,8.61,119.6754,-23.36536
S0019026,Loss on ignition,27.06,119.6754,-23.36536
S0019026,Iron,373.2,119.6754,-23.36536
S0019026,Alumina,9.6,119.6754,-23.36536
S0019026,Loss on ignition,36.6,119.6754,-23.36536
S0019026,Phosphorus,420.00000000000006,119.6754,-23.36536
S0019026,Silica,17400.0,119.6754,-23.36536
S0019026,Silica,37080.0,119.6754,-23.36536
S0019026,Phosphorus,617.9999999999999,119.6754,-23.36536
S0019026,Iron,627.27,119.6754,-23.36536
S0019026,Alumina,19.57,119.6754,-23.36536
S0019026,Loss on ignition,69.01,119.6754,-23.36536
S0019026,Loss on ignition,402.5,119.6754,-23.36536
S0019026,Silica,253000.00000000003,119.6754,-23.36536
S0019026,Phosphorus,4025.000000000001,119.6754,-23.36536
S0019026,Iron,3444.25,119.6754,-23.36536
S0019026,Alumina,126.5,119.6754,-23.36536
S0019026,Alumina,0.68,119.6754,-23.36536
S0019026,Loss on ignition,0.42,119.6754,-23.36536
S0019026,Phosphorus,22.0,119.6754,-23.36536
S0019026,Silica,1860.0,119.6754,-23.36536
S0019026,Iron,11.66,119.6754,-23.36536
S0019026,Loss on ignition,0.6,119.6754,-23.36536
S0019026,Alumina,0.96,119.6754,-23.36536
S0019026,Silica,3090.0,119.6754,-23.36536
S0019026,Phosphorus,30.0,119.6754,-23.36536
S0019026,Iron,17.37,119.6754,-23.36536
S0019026,Loss on ignition,47.04,119.6754,-23.36536
S0019026,Silica,35840.0,119.6754,-23.36536
S0019026,Phosphorus,1344.0,119.6754,-23.36536
S0019026,Iron,702.24,119.6754,-23.36536
S0019026,Alumina,24.64,119.6754,-23.36536
S0019026,Iron,1083.24,119.6754,-23.36536
S0019026,Alumina,42.48,119.6754,-23.36536
S0019026,Loss on ignition,90.27,119.6754,-23.36536
S0019026,Phosphorus,2301.0,119.6754,-23.36536
S0019026,Silica,76110.0,119.6754,-23.36536
S0019026,Iron,844.56,119.6754,-23.36536
S0019026,Alumina,32.64,119.6754,-23.36536
S0019026,Loss on ignition,59.84000000000001,119.6754,-23.36536
S0019026,Silica,50320.0,119.6754,-23.36536
S0019026,Phosphorus,1768.0,119.6754,-23.36536
S0019026,Alumina,110.0,119.6754,-23.36536
S0019026,Loss on ignition,259.6,119.6754,-23.36536
S0019026,Phosphorus,6160.000000000001,119.6754,-23.36536
S0019026,Silica,215600.0,119.6754,-23.36536
S0019026,Iron,2644.4,119.6754,-23.36536
S0019026,Phosphorus,19110.0,119.6754,-23.36536
S0019026,Silica,737100.0,119.6754,-23.36536
S0019026,Iron,8067.15,119.6754,-23.36536
S0019026,Alumina,368.55,119.6754,-23.36536
S0019026,Loss on ignition,900.9,119.6754,-23.36536
S0019026,Alumina,44.88,119.6754,-23.36536
S0019026,Iron,1150.05,119.6754,-23.36536
S0019026,Silica,76670.0,119.6754,-23.36536
S0019026,Phosphorus,2431.0,119.6754,-23.36536
S0019026,Loss on ignition,89.76,119.6754,-23.36536
S0019026,Silica,251860.0,119.6754,-23.36536
S0019026,Phosphorus,7196.0,119.6754,-23.36536
S0019026,Loss on ignition,303.26,119.6754,-23.36536
S0019026,Alumina,128.5,119.6754,-23.36536
S0019026,Iron,3089.14,119.6754,-23.36536
S0019026,Silica,731920.0,119.6754,-23.36536
S0019026,Loss on ignition,875.69,119.6754,-23.36536
S0019026,Alumina,352.89,119.6754,-23.36536
S0019026,Iron,7698.23,119.6754,-23.36536
S0019026,Phosphorus,18298.0,119.6754,-23.36536
S0019026,Silica,34440.0,119.6754,-23.36536
S0019026,Loss on ignition,76.26,119.6754,-23.36536
S0019026,Alumina,19.68,119.6754,-23.36536
S0019026,Iron,763.83,119.6754,-23.36536
S0019026,Phosphorus,861.0,119.6754,-23.36536
S0019026,Silica,86520.0,119.6754,-23.36536
S0019026,Phosphorus,1236.0,119.6754,-23.36536
S0019026,Loss on ignition,142.14,119.6754,-23.36536
S0019026,Alumina,43.26,119.6754,-23.36536
S0019026,Iron,1242.18,119.6754,-23.36536
S0019026,Phosphorus,3360.0,119.6754,-23.36536
S0019026,Silica,216000.0,119.6754,-23.36536
S0019026,Loss on ignition,340.8,119.6754,-23.36536
S0019026,Alumina,110.4,119.6754,-23.36536
S0019026,Iron,2865.6,119.6754,-23.36536
S0019026,Phosphorus,1092.0,119.6754,-23.36536
S0019026,Iron,574.21,119.6754,-23.36536
S0019026,Alumina,19.11,119.6754,-23.36536
S0019026,Silica,26390.0,119.6754,-23.36536
S0019026,Loss on ignition,39.13,119.6754,-23.36536
S0019026,Phosphorus,2041.0,119.6754,-23.36536
S0019026,Silica,54950.0,119.6754,-23.36536
S0019026,Iron,976.54,119.6754,-23.36536
S0019026,Alumina,34.54,119.6754,-23.36536
S0019026,Loss on ignition,75.36,119.6754,-23.36536
S0019026,Silica,690.0,119.6754,-23.36536
S0019026,Iron,5.98,119.6754,-23.36536
S0019026,Alumina,0.35,119.6754,-23.36536
S0019026,Loss on ignition,0.21,119.6754,-23.36536
S0019026,Phosphorus,13.0,119.6754,-23.36536
S0019026,Alumina,0.31,119.6754,-23.36536
S0019026,Phosphorus,13.0,119.6754,-23.36536
S0019026,Iron,5.96,119.6754,-23.36536
S0019026,Loss on ignition,0.2,119.6754,-23.36536
S0019026,Silica,740.0,119.6754,-23.36536
